time,position_x,position_y,position_z
1696685901.0772538,1.8272160851958479,1.5061069698955547,0.9480333460205177
1696685901.177105,1.8424683970742683,1.4983814164463212,0.9254046865711478
1696685901.2769442,1.8290090854168641,1.465061600660833,0.8974838831967552
1696685901.3767781,1.7897022806995802,1.4196219518780737,0.8639898849270085
1696685901.4766083,1.7527425818416644,1.374100799758742,0.8267894317576209
1696685901.5772352,1.6790954262460418,1.3483420237211936,0.7749209053183485
1696685901.6770625,1.6060600273726144,1.3651980486962423,0.7095846302345459
1696685901.7768967,1.5473806091779545,1.3947396827220762,0.6592134529757077
1696685901.8767455,1.4866469685815773,1.4540315872748624,0.6457000374004254
1696685901.9765625,1.4418421768432002,1.453771509600747,0.6433466350778226
1696685902.0771995,1.4327363717411865,1.382698591323958,0.646074703454341
1696685902.177024,1.446379660449973,1.3392897679817535,0.6580195806072557
1696685902.276872,1.4268671394715153,1.351192893918585,0.6871926672273808
1696685902.3767045,1.331917764205652,1.4205822626524,0.7100525407211103
1696685902.4769495,1.2324548661090473,1.4932785311455778,0.7145804115238455
1696685902.5767796,1.1325129845157385,1.5224008791487995,0.7014737352892977
1696685902.6766083,1.0576024945476457,1.464904112702383,0.6828520720751401
1696685902.7772465,1.0154517837591073,1.3340270190688872,0.667724612331155
1696685902.8770952,1.0009958060289998,1.2013185571910643,0.6593406915932163
1696685902.9769247,0.9676383720539656,1.1408406328100293,0.662102239243859
1696685903.0767698,0.880905784331661,1.1538739023725328,0.6742885650055466
1696685903.1766093,0.7704759127842377,1.200913148491424,0.6782414046619092
1696685903.2772443,0.6661117508718624,1.2517315081536309,0.6666526500230441
1696685903.3770845,0.5653022826918735,1.2647203757828296,0.6529621351925252
1696685903.4769428,0.49274759331659534,1.2128288235394478,0.6471878735823076
1696685903.5767894,0.4681345935844673,1.1136994772154916,0.6443842942115947
1696685903.6766198,0.4834180238445845,1.0361900668281259,0.6455308948597692
1696685903.7772517,0.49658859951639095,1.0114471774365499,0.6503650643885275
1696685903.877083,0.4589674935877996,1.0121788571419623,0.6661768915146318
1696685903.9769125,0.34639213134333624,1.0297295040562384,0.6742095444368427
1696685904.076747,0.20265532958904445,1.0508047062856523,0.6696728721050281
1696685904.1765957,0.10060584790494957,1.0510356731838209,0.6611760853084655
1696685904.2772207,0.05073125215226694,1.0107927010172066,0.6557047060281669
1696685904.3770618,0.05498513009018654,0.9366955872885008,0.6473416277740319
1696685904.4769185,0.07501686911953011,0.8797867047819159,0.6337519383688205
1696685904.576758,0.09773246505207149,0.8603871328506929,0.6225630353467214
1696685904.676598,0.06154328785360231,0.8686609050604284,0.6242797733649409
1696685904.777241,-0.0445672232486457,0.8692647436853919,0.6444758219069514
1696685904.8770778,-0.1819934372001803,0.8503459333207478,0.6691836090955241
1696685904.9769106,-0.31867020168931254,0.8282553974380629,0.6812721698765678
1696685905.0767565,-0.39027863881110836,0.8008707401026991,0.6744405566694168
1696685905.1766026,-0.377680998155013,0.7511309695997438,0.6623057692372543
1696685905.2772331,-0.3116361133333578,0.6983727291816139,0.6473376581969761
1696685905.377065,-0.20664258255471157,0.6642094978800468,0.6308245669591179
1696685905.4768958,-0.12605056450925195,0.6367386791641105,0.6244629737993724
1696685905.5767493,-0.13169253328045483,0.5687986082361057,0.6315028134754387
1696685905.6765873,-0.22382122160425333,0.4598236636260334,0.6571098645593815
1696685905.7772362,-0.3484677626293721,0.3625180498896174,0.6734619170936519
1696685905.8770766,-0.44276054601367903,0.3070511693720933,0.683409897532991
1696685905.9769228,-0.46044403365434666,0.26422005296327594,0.6791440633187529
1696685906.0767608,-0.41560656965958626,0.23573991585957357,0.6694315135755489
1696685906.1766052,-0.3457145537471295,0.2494039752052776,0.6591487358456829
1696685906.2772388,-0.28886898860229876,0.31144140041089624,0.6509320113156822
1696685906.377067,-0.26302176515196807,0.3864064698672436,0.640233101162788
1696685906.4769044,-0.2587683106678268,0.4205810319459397,0.6594479130304642
1696685906.5767534,-0.26346840124799387,0.41174374671127056,0.7370493198415603
1696685906.6765885,-0.2756116820458707,0.38766413890205154,0.8329971171499794
1696685906.7772431,-0.2807088067920093,0.357164036056528,0.8919331792392716
1696685906.877085,-0.2583116812890674,0.335299187920389,0.893984234005703
1696685906.9769192,-0.20378344312168623,0.30817047965929306,0.8481696043159158
1696685907.0767562,-0.12736246523895253,0.27147128648309693,0.7623363660596618
1696685907.1766,-0.07391107680561115,0.21198170415438652,0.6554286061425899
1696685907.2772412,-0.05694530344437258,0.16576784582918958,0.5592054631125818
1696685907.377069,-0.05912665074241772,0.12469783895564106,0.4917803373450762
1696685907.4769113,-0.07796863963402481,0.09182755866654907,0.48056122933952566
1696685907.5767531,-0.11578194296915612,0.061363614645646464,0.516644417850411
1696685907.6765912,-0.15462296674278564,0.03227349967009282,0.5656465656647841
1696685907.7772279,-0.17840202361854823,0.0055690612375444235,0.5954315705112229
1696685907.8770669,-0.17646575532653505,-0.013426618944575953,0.5987776756503492
1696685907.9768977,-0.152557056781746,-0.02410561291140111,0.578987699512288
1696685908.0767372,-0.11937791749640998,-0.02910965532112207,0.5383456790671569
1696685908.1769776,-0.08560387834298257,-0.028286860684127516,0.4801940490202713
1696685908.2768273,-0.055655762977948074,-0.024326558652968948,0.4111562355486568
1696685908.3766556,-0.036021538853359215,-0.019704293111516436,0.33915187668760877
1696685908.4772966,-0.023567892531855896,-0.01401453149706277,0.2715569790752229
1696685908.5771234,-0.01593764661452946,-0.01000397838790687,0.20267976471337604
1696685908.6769445,-0.008763625412741725,-0.00547800141134473,0.13765824158948592
1696685908.7767928,-0.004820291402690219,-0.002485755648652439,0.0888084355506334
1696685908.8756166,0.0010220882473949303,-0.0013926563832723903,0.048100311418375445
1696685908.9772666,0.004849025338825737,-0.003392512220446705,0.023547606763116624
1696685909.0770946,0.007024729288412318,-0.005769924708665726,0.014366560761333197
1696685909.1769328,0.011357061030941244,-0.006010073259523928,0.003882229714181521
1696685909.2767675,0.01587452860303296,-0.0026605850509433815,-0.010151872986339162
1696685909.3765812,0.0145939900263256,0.0043355626758678776,-0.017658968164321137
1696685909.4752498,0.012125694630517677,0.01199669120431736,-0.020120560304435785
1696685909.5740511,0.00851551098541291,0.019899516626914134,-0.022009883929786908
1696685909.6727853,0.004282690472766107,0.029609428067383217,-0.02157333904942775
1696685909.77676,0.001509989643200486,0.04049024348882628,-0.020232387474380484
1696685909.8766022,-0.0019264561509300985,0.052199647245096396,-0.018309931689995954
1696685909.9772427,-0.005523551250322937,0.06471876535665484,-0.014678254286174072
1696685910.0770824,-0.00864557429618081,0.07772902200968458,-0.01090215182160871
